alpha_sis
17700000000000, 17600000000000
17540000000000
17200000000000
17200000000000
17400000000000
17000000000000
17500000000000
17540000000000
17530000000000
17520000000000
17510000000000
17510000000000
17500000000000
17590000000000
17310000000000
17221000000000
17200000000000
17250000000000
17250000000000
17240000000000
17200000000000
17200000000000
17200000000000
17210000000000
17200000000000
17200000000000
17214000000000
17206000000000, 17210600000000, 17207000000000, 17210700000000, 17200000000000, 17210000000000
17200000000000
17250000000000
17220000000000
17240000000000
17200000000000
17000000000000
17750000000000
17500000000000
17205000000000
17200000000000
17200000000000
17920000000000
17400000000000
17010000000000
17010000000000
17012000000000
17012500000000
17012000000000
17012000000000
17012000000000
17010000000000
17012000000000
17820000000000
17900000000000
17920000000000
17400000000000
17432100000000
17428000000000
17400000000000
17450000000000
17400000000000
17400000000000
17410000000000
17412000000000
17450000000000
17420000000000
17400000000000
17400000000000
17401000000000
17401000000000
17401000000000
17400000000000
17475000000000, 17465000000000
17401000000000
17450000000000
17430200000000
17400000000000
17420000000000
17421000000000
17400000000000
17149000000000
17000000000000
17100000000000
17100000000000
17500000000000
17200000000000
17000000000000
17088000000000
17000000000000
17100000000000
17150000000000
17100000000000
17000000000000
17100000000000
17540000000000
17400000000000
17400000000000
17400000000000
17750000000000
17754000000000
17400000000000
17700000000000
17500000000000
17540000000000
17540000000000
17540000000000
17540000000000
17541000000000
17540000000000
17520000000000
17500000000000
17500000000000
17200000000000
17270000000000
17251000000000
17270000000000
17200000000000
17400000000000
17400000000000
17540000000000
17210000000000
17210000000000
17210000000000
17200000000000
17400000000000
17470000000000, 17460000000000
17400000000000
17400000000000
17410000000000
17000000000000
17010000000000
17010000000000
17012000000000
17012000000000
17010000000000
17000000000000
17000000000000
17927000000000
17000000000000
17730000000000, 17630000000000
17320000000000
17327000000000
10000000000000
19000000000000
11000000000000
11000000000000
15100000000000
13100000000000
13100000000000
14200000000000
14200000000000
14220000000000
14100000000000
10120000000000
10000000000000
11100000000000
14200000000000
14200000000000
11000000000000
10000000000000
14200000000000
14200000000000
14200000000000
10000000000000
12000000000000
14000000000000
15000000000000
15947000000000
15942000000000
15942100000000
15942100000000
15946100000000, 15947010000000, 15940100000000
15000000000000
15851000000000
15340000000000
15200000000000
15400000000000
15400000000000
15403400000000
15410000000000
15000000000000
15800000000000
15851000000000
15851000000000
15742000000000
15743000000000
15300000000000
15200000000000
15300000000000
15320000000000
15000000000000
15701000000000
15460000000000, 15470000000000, 15400000000000
15460000000000, 15470000000000, 15400000000000
15657400000000
15011000000000
15014210000000
15014300000000
15010000000000
15300000000000
15500000000000
15840000000000
13100000000000
13100000000000
13120000000000
13100000000000
13000000000000, 13100000000000
13200000000000
13100000000000
13400000000000
13160000000000
13100000000000
13187000000000, 13186000000000
12000000000000
12000000000000
12000000000000
12200000000000
12400000000000
12410000000000
10000000000000
15000000000000
15500000000000
15100000000000
12200000000000
17200000000000
14000000000000
14210000000000
14202000000000, 14210200000000
14210000000000
14250000000000, 14251000000000
14250000000000
14200000000000
14210000000000
14270000000000
14210000000000
14200000000000
10300000000000
10200000000000
10270000000000
16000000000000
13100000000000
12000000000000
10000000000000
16000000000000, 17000000000000, 10000000000000
16500000000000, 17050000000000, 10500000000000
16400000000000, 17040000000000, 10400000000000
16274000000000, 17027400000000, 10274000000000
11000000000000
11000000000000
11500000000000
11000000000000
11000000000000
15000000000000
17240000000000
14000000000000
17200000000000, 16200000000000
17200000000000, 16200000000000
17000000000000, 16000000000000
17200000000000, 16200000000000
17200000000000, 16200000000000
17320000000000, 16320000000000
15200000000000
15000000000000
15000000000000
15800000000000
15000000000000
15000000000000
15400000000000
15941000000000
15600000000000
15017000000000, 15016000000000
15041000000000
15000000000000, 15100000000000
13000000000000
13200000000000
13400000000000
13000000000000
13000000000000
13200000000000
13000000000000
12000000000000
12000000000000
12921400000000
12000000000000
12700000000000
12740000000000
12500000000000
12077000000000, 12067000000000
12050000000000
12050000000000
12041000000000
12000000000000
12000000000000
10000000000000
19409600000000, 19409700000000, 19409000000000
14100000000000
14000000000000
14000000000000
14710000000000
14410000000000
14410000000000
14271200000000
14000000000000
14500000000000
14510000000000
14100000000000
14000000000000
10294700000000
10294000000000
10940000000000
10149000000000
11000000000000
11602000000000, 11700200000000, 11002000000000
11602000000000, 11700200000000, 11002000000000
11000000000000
11720000000000, 11620000000000
11720000000000, 11620000000000
11720000000000, 11620000000000
11200000000000
10000000000000
11000000000000
18020000000000
10000000000000
10000000000000
16000000000000
16600000000000
16500000000000
16300000000000
16320000000000
16250000000000
16200000000000
16000000000000
16700000000000
16000000000000
16140000000000
16500000000000
16320000000000
16400000000000
16950000000000
16800000000000
16520000000000
16520000000000
16340000000000
16340000000000
17000000000000, 16000000000000
17700000000000, 16700000000000
17600000000000, 16600000000000
17000000000000, 16000000000000
17700000000000, 16700000000000, 17600000000000, 16600000000000
17300000000000, 16300000000000
17300000000000, 16300000000000, 17310000000000, 16310000000000
17320000000000, 16320000000000
17200000000000, 16200000000000
17290000000000, 16290000000000
17210000000000, 16210000000000
17000000000000, 16000000000000
17400000000000, 16400000000000
17410000000000, 16410000000000
17600000000000, 16600000000000
17000000000000, 16000000000000
17000000000000, 16000000000000
17940000000000, 16940000000000
17940000000000, 16940000000000
17951000000000, 16951000000000
17000000000000, 16000000000000
17000000000000, 16000000000000
17401000000000, 16401000000000
17500000000000, 16500000000000
17500000000000, 16500000000000
17500000000000, 16500000000000
17320000000000, 16320000000000
17320000000000, 16320000000000
17320000000000, 16320000000000
17200000000000, 16200000000000
17200000000000, 16200000000000
17000000000000, 16000000000000
17400000000000, 16400000000000
17494700000000, 16494700000000
17450000000000, 16450000000000
17452100000000, 16452100000000
17450000000000, 16450000000000
17432000000000, 16432000000000
17410000000000, 16410000000000
17400000000000, 16400000000000
17402000000000, 16402000000000
17401430000000, 16401430000000
17400000000000, 16400000000000
17000000000000, 16000000000000
17020000000000, 16020000000000
17020000000000, 16020000000000
17000000000000, 16000000000000
17820000000000, 16820000000000
17140000000000, 16140000000000
17140000000000, 16140000000000
17000000000000, 16000000000000
17900000000000, 16900000000000
17500000000000, 16500000000000
17580000000000, 16580000000000
17310000000000, 16310000000000
17200000000000, 16200000000000
17200000000000, 16200000000000
17215000000000, 16215000000000
17200000000000, 16200000000000
17250000000000, 16250000000000
17200000000000, 16200000000000
17202000000000, 16202000000000
17221000000000, 16221000000000
17230000000000, 16230000000000
17200000000000, 16200000000000
17100000000000, 16100000000000
17000000000000, 16000000000000
17300000000000, 16300000000000
17600000000000, 16600000000000
17000000000000, 16700000000000, 17600000000000, 16000000000000
17432000000000, 16743200000000, 17643200000000, 16432000000000
17432000000000, 16743200000000, 17643200000000, 16432000000000
17500000000000, 16500000000000
17500000000000, 16500000000000
17500000000000, 16500000000000
17350000000000, 16350000000000
17320000000000, 16320000000000
17000000000000, 16000000000000
17920000000000, 16920000000000
17980000000000, 16980000000000
17920000000000, 16920000000000
17100000000000, 16100000000000
17920000000000, 16920000000000
17430000000000, 16430000000000
17400000000000, 16400000000000
17400000000000, 16400000000000
17470000000000, 16470000000000
17471000000000, 16471000000000
17460000000000, 16460000000000
17031000000000, 16031000000000
17054100000000, 16054100000000
17000000000000, 16000000000000
17000000000000, 16000000000000
17140000000000, 16140000000000
17100000000000, 16100000000000
17140000000000, 16140000000000
17140000000000, 16140000000000
17000000000000, 16000000000000
17500000000000, 16500000000000
17200000000000, 16200000000000
17170000000000, 16170000000000
17500000000000, 16500000000000
15000000000000
15000000000000
15970000000000
15910000000000
15900000000000
15942000000000
15940000000000
15100000000000
15120000000000
15800000000000
15800000000000
15770000000000, 15760000000000
15720000000000
15700000000000
15310000000000
15000000000000
15300000000000
15200000000000
15500000000000
15300000000000
15300000000000
15320000000000
15394000000000
15310000000000
15310000000000
15340000000000
15374000000000
15300000000000
15300000000000
15350000000000
15350000000000
15320000000000
15300000000000
15300000000000
15390000000000
15200000000000
15200000000000
15210000000000
15214000000000
15210000000000
15200000000000
15200000000000
15200000000000
15200000000000
15200000000000
15000000000000
15000000000000
15900000000000
15910000000000
15720000000000
15400000000000
15472000000000, 15462000000000
15412000000000
15400000000000
15410000000000
15400000000000
15400000000000
15000000000000
15090000000000
15150000000000
15100000000000
15140000000000
15140100000000
15140000000000
15800000000000
15841200000000
15800000000000
15800000000000
15400000000000
15000000000000
15000000000000
15000000000000
15200000000000
15900000000000
15900000000000
15960000000000, 15970000000000, 15900000000000
15940000000000
15974000000000, 15964000000000
15950000000000
15951600000000
15920000000000
15920000000000
15920000000000
15920000000000
15920000000000
15920000000000
15920000000000
15920000000000
15920000000000
15941000000000
15942000000000
15945000000000
15945000000000
15942700000000
15940000000000
15940000000000
15940200000000
15942000000000
15970000000000
15930000000000
15984000000000
15900000000000
15947000000000, 15946000000000
15900000000000
15900000000000
15940000000000
15970000000000, 15960000000000
15900000000000
15950000000000
15920000000000
15940000000000
15940000000000
15941000000000
15941000000000
15941270000000
15947000000000
15947000000000
15947200000000
15947000000000
15940700000000, 15940600000000
15940000000000
15947000000000, 15946000000000
15942000000000
15942000000000
15942000000000
15940000000000
15940000000000
15940000000000
15940200000000
15941000000000
15941000000000
15941500000000
15941400000000
15941000000000
15941000000000
15941000000000
15941200000000
15941200000000
15941200000000
15941000000000
15941200000000
15940000000000, 15941000000000
15940200000000, 15941020000000
15940200000000, 15941020000000
15941000000000
15941000000000
15940000000000, 15941000000000
15940000000000
15900000000000
15920000000000
15940000000000
15914000000000
15900000000000
15954000000000
15920000000000
15927400000000
15920000000000
15920000000000
15920200000000
15920000000000
15900000000000
15901200000000
15914000000000
15914000000000
15900000000000, 15910000000000
15900000000000
15904000000000
15900000000000
15920000000000
15920000000000
15921000000000
15940000000000
15940000000000
15942000000000
15942000000000
15946100000000, 15947010000000, 15940100000000
15942100000000
15946100000000, 15947010000000, 15940100000000
15946020000000, 15947020000000, 15940200000000, 15946102000000, 15947010200000, 15940102000000
15940200000000, 15941020000000
15946000000000, 15947000000000, 15940000000000
15947100000000
15942700000000
15941200000000
15940000000000
15946100000000, 15947010000000, 15940100000000
15900000000000
15942000000000
15960000000000
15974700000000
15940000000000
15947400000000
15947470000000
15940000000000
15900000000000
15900000000000
15710000000000, 15610000000000
15750000000000, 15650000000000
15751000000000, 15651000000000
15730000000000, 15630000000000
15721400000000, 15621400000000
15721400000000, 15621400000000
15721400000000, 15621400000000
15721400000000, 15621400000000
15740000000000, 15640000000000
15740000000000, 15640000000000
15740000000000, 15640000000000
15740000000000, 15640000000000
15701000000000, 15601000000000
15714000000000, 15614000000000
15704000000000, 15604000000000
15000000000000
15010000000000
15040000000000
15600000000000, 15700000000000, 15000000000000
15620000000000, 15702000000000, 15020000000000
15010000000000
15010000000000
15030000000000
15020000000000
15021400000000
15020000000000
15000000000000
15084000000000
