sound_d_ml8
16520000
16525000
16550000
16532000
16000000
16230000
16200000
16400000
16520000
16000000
16600000
16200000
16000000
16100000
16000000
16000000
16500000
16500000
16200000
16400000
16200000
16400000
16400000
16250000
16000000
16500000
16532000
16500000
16230000
16220000
16200000
16250000
16200000
16000000
12450000
12450000
12600000
12600000
12600000
12600000
12600000
12500000
12350000
12350000
13000000
13000000
13200000
10000000
14000000
15000000
11260000
11260000
13000000
12000000
14000000
14000000
15500000
12400000
15300000
12600000
14520000
15320000
15320000
15320000
15320000
15300000
16300000
12510000
13000000
13500000
12300000
10000000
20000000
22000000
23500000
25000000
25160000
25160000
26000000
22000000
25000000
26300000
26300000
23000000
23600000
23600000
25000000
26300000
26000000
21300000
25000000
22000000
24000000
25530000
26300000
26350000
26560000
26200000
26200000
20000000
21400000
21300000
21000000
23000000
20000000
23500000
24000000
25200000
26000000
26300000
26000000
26000000
23000000
23000000
23000000
21300000
21300000
21200000
21200000
20000000
21400000
20000000
20000000
22200000
25000000
26000000
23200000
21626000
20000000
25152000
20000000
24140000
25000000
25120000
26000000
22500000
20000000
24000000
24200000
24000000
25000000
25000000
22600000
25500000
20000000
25200000
26000000
26300000
26500000
22000000
23500000
23516200
23600000
23616200
23610000
21000000
22260000
23600000
26500000
26300000
20000000
23400000
23000000
20000000
24000000
24200000
24250000
25000000
26000000
26162000
26300000
26252300
26453000
26400000
26400000
26550000
26550000
26200000
26250000
26300000
20000000
25200000
22500000
22000000
24530000
24500000
24600000
24200000
24000000
24500000
25500000
25500000
26300000
20000000
24500000
21000000
21000000
22400000
22000000
21000000
25100000
25000000
26000000
26300000
26300000
26500000
26200000
22300000
23000000
22000000
21630000
20000000
26300000
21400000
21100000
20000000
24500000
22300000
22312000
22300000
26000000
26000000
26000000
26550000
26200000
26000000
26000000
20000000
23200000
23252500
23500000
21000000
25000000
25300000
21000000
20000000
30000000
32000000
30000000
36000000
32600000
32000000
34000000
35000000
35000000
35320000
35500000
35220000
35220000
35220000
35220000
35220000
35000000
35200000
35200000
35200000
35320000
35200000
35000000
35200000
35500000
35200000
35200000
35200000
35200000
35320000
35200000
35320000
35220000
35000000
35520000
35142000
35200000
35100000
35120000
35200000
35200000
35200000
35250000
35200000
35200000
35250000
35000000
35200000
35000000
35500000
35000000
35200000
35200000
30000000
36000000
32000000
33000000
33000000
30000000
30000000
30000000
32200000
32200000
31000000
30000000
30000000
36000000
35000000
35200000
35300000
36000000
35000000
30000000
36400000
36400000
36250000
32000000
32000000
32000000
30000000
32000000
32300000
30000000
32000000
35235000
32000000
32500000
34550000
34600000
34000000
30000000
35000000
35200000
33000000
32000000
32000000
30000000
30000000
31000000
31000000
33200000
30000000
32200000
32000000
32540000
34000000
34162000
34200000
34000000
34630000
34200000
34000000
34550000
34550000
34560000
34553000
34200000
34216200
34216260
34250000
34216260
34235000
35000000
35000000
35000000
35000000
35200000
35650000
35000000
35300000
30000000
31200000
36000000
36430000
36430000
36430000
36550000
36550000
36200000
36250000
32000000
32500000
32500000
32000000
32000000
33520000
34000000
34000000
35000000
35000000
30000000
35000000
35000000
30000000
35200000
32300000
26000000
26250000
35000000
35000000
32600000
30000000
31000000
31000000
32200000
30000000
34000000
32500000
34000000
34000000
35000000
35410000
31360000
32000000
32500000
32000000
32000000
32550000
32353000
32625000
32500000
32520000
32525000
32250000
32250000
34000000
34500000
34500000
34000000
34550000
34600000
34000000
34523500
35200000
35600000
35500000
35600000
35000000
34100000
34100000
34125000
34100000
34100000
34120000
34125000
34125000
34120000
35000000
35320000
35200000
35300000
35000000
35000000
35200000
36000000
36250000
36530000
36530000
36500000
36250000
36500000
36500000
36520000
36500000
36500000
36520000
36525000
36525000
36320000
36400000
36500000
36500000
36160000
32300000
32300000
32300000
32500000
30000000
31300000
33400000
35000000
32000000
32540000
31500000
31530000
31524000
34000000
30000000
32500000
16243000
10000000
12600000
14000000
10000000
30000000
26360000
00000000
43200000
45200000
52260000
56000000
14000000
65000000
63200000
60000000
21260000
24550000
24550000
24550000
21000000
11400000
14100000
15360000
13400000
16200000
13300000
14300000
14300000
14360000
15300000
14200000
14612000
14200000
14300000
14360000
14360000
15200000
16530000
16530000
14000000
12000000
15000000
11000000
11000000
14200000
14200000
15500000
10000000
14100000
15200000
15500000
15200000
16500000
16210000
16000000
16200000
16250000
16300000
16000000
12600000
12600000
12600000
13100000
13520000
13500000
10000000
12400000
12400000
20000000
23000000
22000000
20000000
22550000
25000000
25500000
25200000
21000000
21300000
26000000
26500000
26300000
26400000
26400000
22000000
23000000
23100000
23000000
23500000
22650000
22000000
21000000
21500000
21000000
21400000
21420000
21520000
24000000
23100000
20000000
20000000
24000000
25000000
25000000
25000000
25163000
25600000
25200000
25300000
26000000
26200000
26360000
26350000
20000000
26400000
22000000
24600000
25000000
26000000
26200000
22500000
23000000
26000000
00000000
25000000
25500000
20000000
26500000
40000000
20000000
22000000
24600000
25000000
25200000
26000000
22000000
24000000
24600000
24500000
24500000
24300000
24300000
24000000
24100000
25300000
25530000
25000000
25400000
25400000
25600000
25200000
25200000
25200000
25300000
25000000
25000000
25360000
25320000
25000000
25400000
25500000
25600000
25200000
20000000
22400000
24000000
25240000
25000000
25000000
21500000
26000000
22300000
22300000
22350000
22354000
22350000
22350000
22350000
22300000
22350000
21500000
21000000
21500000
26000000
26553000
26510000
26200000
26400000
26200000
26000000
26300000
26350000
26400000
26500000
26200000
26200000
26230000
26230000
26230000
26000000
26240000
26230000
26400000
26525000
26000000
26500000
26530000
26200000
23610000
20000000
23000000
23000000
24000000
25000000
22000000
22112000
20000000
23000000
23400000
23000000
20000000
23000000
24600000
26000000
26200000
26000000
22400000
22460000
26000000
22000000
24000000
24600000
24600000
24600000
24600000
24630000
24600000
24500000
24000000
24200000
25000000
25200000
25430000
25200000
25000000
26000000
26200000
24600000
25320000
25320000
25320000
25000000
26200000
26220000
26000000
26200000
26300000
22000000
22300000
22300000
22350000
22350000
22300000
20000000
20000000
21520000
20000000
22500000
25500000
25520000
00000000
10000000
30000000
30000000
43000000
53000000
53000000
65000000
65000000
65500000
63000000
23500000
20000000
33000000
65000000
65000000
30000000
00000000
65000000
65000000
65200000
00000000
50000000
60000000
40000000
41620000
41650000
41653000
41653000
41623000
40000000
41430000
45600000
45000000
46000000
46200000
46256000
46300000
42000000
41000000
41430000
41430000
42650000
42650000
45000000
45000000
45000000
45500000
40000000
42230000
46200000
46220000
42426000
42330000
42365300
42365000
42300000
45000000
44000000
41620000
53000000
53000000
53500000
53000000
53200000
55000000
53000000
56000000
53200000
53000000
53120000
50000000
50000000
50000000
55000000
56000000
56300000
00000000
40000000
44000000
43000000
55000000
25000000
60000000
65300000
65325000
65300000
65432000
65420000
65200000
65300000
65200000
65300000
65200000
25000000
25000000
25200000
20000000
53000000
50000000
00000000
20000000
24000000
26000000
25260000
30000000
30000000
34000000
30000000
30000000
40000000
25600000
60000000
25000000
25200000
20000000
25000000
25200000
25500000
45000000
42000000
40000000
41000000
40000000
42000000
46000000
41630000
42000000
42320000
42630000
43200000
50000000
55000000
56000000
50000000
52000000
55000000
52000000
50000000
50000000
51536000
52000000
52000000
52600000
54000000
52000000
52400000
52400000
52630000
50000000
50000000
20000000
16212000
63000000
62000000
60000000
62300000
66300000
66300000
65235000
60000000
64000000
64300000
63000000
60000000
25162000
25160000
21600000
23610000
30000000
32250000
32250000
32000000
32500000
32520000
32500000
35000000
00000000
30000000
12500000
00000000
20000000
20000000
22000000
24000000
25000000
25500000
25400000
25000000
20000000
22000000
20000000
23600000
24000000
25500000
26000000
21400000
21000000
24500000
24500000
25600000
25600000
20000000
22000000
22000000
20000000
22000000
25000000
25320000
25500000
25000000
25100000
25300000
20000000
26000000
26300000
22000000
20000000
22000000
21600000
21600000
21430000
20000000
20000000
26230000
24000000
24000000
24000000
25500000
25500000
25500000
25000000
25200000
20000000
26000000
26162000
26400000
26453000
26400000
26550000
26300000
26200000
26250000
26236500
26000000
22000000
22500000
22500000
20000000
21500000
23600000
23600000
20000000
21000000
24000000
24100000
25300000
25000000
25000000
25340000
25200000
25400000
25200000
25250000
25530000
25500000
25000000
23000000
20000000
25000000
22000000
20000000
26550000
26550000
24000000
24200000
24000000
25400000
25500000
20000000
21500000
21100000
21500000
23000000
21500000
26500000
26000000
26000000
26200000
26300000
26200000
25300000
24630000
20000000
20000000
23600000
23200000
23600000
23600000
20000000
24000000
25000000
23200000
24000000
40000000
40000000
41000000
41300000
41000000
41650000
41600000
43000000
43500000
41000000
41000000
42200000
42500000
42000000
45300000
40000000
45000000
45000000
44000000
45000000
45000000
45500000
45160000
45300000
45300000
45600000
45260000
45000000
45000000
45400000
45400000
45500000
45000000
45200000
45100000
45000000
45000000
45300000
45360000
45300000
45000000
45200000
45200000
45000000
45200000
40000000
40000000
41000000
41300000
42520000
46000000
46250000
46350000
46000000
46300000
46000000
46000000
42000000
42100000
43400000
43000000
43600000
43623000
43600000
41000000
41635000
41200000
41000000
46000000
40000000
40000000
40000000
45000000
41000000
41000000
41200000
41600000
41260000
41400000
41432000
41500000
41520000
41520000
41520000
41520000
41500000
41500000
41500000
41500000
41630000
41650000
41640000
41640000
41652000
41620000
41620000
41625000
41650000
41000000
41500000
41160000
41000000
41620000
41000000
41000000
41600000
41200000
41000000
41400000
41500000
41600000
41600000
41630000
41630000
41635200
41620000
41620000
41650000
41620000
41620000
41620000
41620000
41650000
41650000
41652000
41600000
41600000
41620000
41625000
41630000
41630000
41634000
41636000
41630000
41630000
41630000
41635000
41635000
41635000
41630000
41635000
41632000
41632500
41632500
41632000
41630000
41632000
41600000
41000000
41500000
41600000
41362000
41200000
41460000
41500000
41526000
41500000
41500000
41525000
41500000
41200000
41235000
41360000
41360000
41320000
41200000
41262000
41000000
41500000
41500000
41530000
41600000
41620000
41650000
41652000
41623000
41653000
41623000
41623250
41632500
41620000
41630000
41652000
41635000
41600000
41623000
41000000
41650000
41200000
41262000
41620000
41626000
41626200
41600000
41200000
41000000
42300000
42400000
42430000
42500000
42536000
42536000
42536000
42536000
42620000
42620000
42620000
42600000
42230000
42360000
42260000
42000000
42300000
42600000
42000000
42500000
42300000
42300000
42500000
42500000
42536000
42500000
42200000
42160000
42260000
42200000
42500000
42524000
42650000
42650000
42630000
42260000
42300000
42160000
42200000
42260000
43000000
43000000
43100000
43200000
43200000
43500000
43500000
43500000
43100000
43100000
43653000
43200000
43100000
43100000
43000000
43200000
43000000
43000000
43200000
43260000
43500000
43536160
43600000
43632000
43630000
43630000
43616000
43652000
43655000
43620000
43625000
43635000
43000000
43000000
43500000
43526000
43200000
43000000
43200000
43630000
43620000
43630000
43620000
43620000
43620000
43650000
43233000
43630000
43000000
40000000
40000000
42000000
42000000
42000000
42000000
42500000
43000000
40000000
45000000
41000000
42300000
42600000
42600000
42000000
42536000
42536000
42536200
42536200
42536500
42536000
42000000
42200000
42500000
42000000
42536100
42536200
42550000
42100000
42200000
42200000
44000000
45000000
45500000
45500000
45000000
45000000
45000000
45000000
45000000
45260000
45223600
40000000
42500000
46000000
46200000
46300000
46300000
42000000
42536000
42000000
42000000
42000000
42600000
42000000
42000000
42000000
42500000
42536000
42536000
42536500
42536000
42536500
42000000
42000000
42000000
42360000
41300000
41220000
44000000
45000000
42000000
42000000
42360000
42220000
42536000
42536250
42536000
42536000
42536000
42536200
42536000
42536000
42536100
42536200
42550000
42320000
42000000
42500000
42000000
42200000
42200000
42142000
42500000
42000000
40000000
41000000
41160000
41500000
41630000
41600000
41340000
41430000
41000000
41620000
41620000
41620000
41620000
41200000
41000000
41000000
41600000
41600000
41500000
41450000
41550000
41500000
41520000
41522000
41520000
41520000
41520000
41630000
41630000
41630000
41632500
41600000
41600000
41250000
41250000
41233000
41300000
42500000
42600000
42650000
42200000
42000000
42000000
42000000
42600000
42600000
42600000
45300000
42400000
42000000
42600000
42600000
42600000
42620000
42600000
42300000
42650000
42650000
42600000
42600000
43300000
43100000
42000000
42500000
45160000
46100000
42500000
45300000
40000000
40000000
41300000
42000000
45000000
42000000
41220000
41630000
41000000
41220000
41653000
42000000
42536000
42000000
42000000
42000000
42000000
42000000
40000000
45000000
46000000
41000000
42000000
43220000
42500000
45000000
45500000
45530000
45000000
45000000
45530000
45000000
45325000
45000000
43000000
43000000
43000000
41630000
41000000
41600000
46000000
46200000
46200000
42000000
42000000
42000000
42000000
42000000
42000000
42500000
42000000
43200000
40000000
42000000
41000000
42300000
42500000
42540000
42320000
42000000
42000000
42500000
42500000
42500000
42600000
42120000
42310000
42310000
42520000
42600000
42550000
42630000
40000000
40000000
41530000
41000000
43500000
40000000
45000000
46000000
44000000
45000000
45500000
45100000
45500000
45520000
45000000
45300000
45250000
46000000
46000000
46300000
46320000
46320000
42000000
40000000
41000000
41000000
41600000
41630000
41600000
41630000
41635000
41635000
41620000
41620000
42500000
42200000
42650000
42300000
43160000
43000000
43600000
43620000
43620000
43630000
40000000
41200000
42000000
40000000
42000000
42600000
42600000
42300000
42600000
42600000
42630000
42630000
42630000
42620000
42600000
42650000
42600000
44000000
45000000
45500000
45530000
45520000
45500000
45600000
45500000
45530000
45000000
45120000
45100000
45162000
45165300
45100000
45300000
45360000
45361000
45250000
45212000
45263000
46000000
46352000
46352000
46425000
46200000
46300000
46350000
46000000
42000000
42200000
42000000
43000000
41000000
41300000
42000000
40000000
45000000
41630000
41600000
42600000
42600000
42600000
42600000
42600000
42300000
42600000
42600000
45320000
42600000
40000000
40000000
41500000
42000000
42200000
40000000
42600000
42600000
42300000
45500000
45000000
45360000
45200000
45260000
45500000
45235000
45250000
40000000
42000000
42500000
42000000
42360000
42350000
45500000
45530000
45535260
45500000
45620000
45535260
45600000
45500000
45530000
45300000
40000000
42000000
42000000
45000000
46000000
46300000
46000000
42000000
43000000
43000000
43000000
40000000
40000000
41500000
41630000
46300000
46300000
46200000
46200000
42000000
42162000
42162000
42160000
42200000
42550000
42100000
42100000
42120000
42350000
42330000
42100000
42630000
43500000
43100000
45000000
45100000
45200000
46000000
46300000
45000000
45000000
43000000
46300000
40000000
45000000
42500000
45000000
45000000
45200000
45300000
45360000
45260000
45260000
45500000
45530000
45520000
45500000
45520000
45525000
45526000
45620000
45620000
45620000
45600000
45630000
45630000
45200000
45250000
45200000
45260000
45200000
45200000
45250000
45260000
45200000
45162000
45000000
45300000
45300000
45350000
45300000
45200000
45253600
45500000
45520000
45536200
45536200
45536200
45535260
45526000
45600000
45620000
45620000
45600000
45200000
45232000
45360000
45300000
45265000
45600000
45640000
45640000
45650000
45400000
45000000
45310000
45316000
45500000
45530000
45500000
45560000
45530000
45532600
45530000
45500000
45600000
45600000
45200000
45200000
45223000
45200000
45233000
45233000
45236500
45200000
45000000
45260000
45300000
40000000
40000000
41200000
40000000
40000000
42000000
42000000
42000000
42000000
45000000
45600000
45600000
45000000
45000000
45200000
45200000
45000000
45200000
45200000
45200000
46000000
42000000
43100000
43000000
40000000
40000000
42000000
41000000
41600000
41650000
41650000
41612000
41620000
41623500
41630000
41360000
41000000
41500000
41520000
41520000
41000000
41500000
41500000
41260000
41000000
41200000
41200000
42350000
42260000
42230000
42200000
46300000
46300000
46200000
42000000
42300000
42162000
42300000
42260000
42300000
42260000
42400000
42455000
42300000
42160000
42162000
42162000
42160000
42361000
42500000
42130000
42300000
42500000
42610000
42200000
42560000
42200000
42500000
42520000
42100000
42415000
42550000
42162000
42162000
42500000
42100000
42120000
42100000
42100000
42160000
42330000
42330000
42330000
42350000
42360000
42350000
42330000
42365000
42500000
42100000
42630000
43000000
43350000
43100000
43160000
43000000
43550000
43560000
43565000
43560000
43560000
43560000
43500000
43620000
43140000
43250000
43500000
43560000
43520000
43520000
43500000
43500000
43500000
43512000
43515600
43516200
43516260
43516500
43516530
43516200
43516260
43536100
43510000
43515000
43510000
43560000
43136000
43600000
43623000
43600000
43600000
43655000
43653000
43620000
43200000
43123000
43142000
43241620
43200000
43260000
43300000
43560000
43500000
43600000
43600000
43260000
43100000
43100000
43420000
43200000
43200000
43200000
43200000
43360000
43600000
43600000
43600000
43600000
43600000
43200000
43400000
43560000
43560000
43520000
43500000
43200000
43260000
43453000
43560000
43550000
43550000
43560000
43560000
43546000
43560000
43560000
43000000
43140000
43140000
43140000
43500000
43560000
43560000
43553000
43500000
43550000
43616000
43550000
43136000
43620000
43623600
43652600
43240000
43246000
43246000
43255000
43233000
43233600
43233000
43500000
43500000
43500000
43600000
43200000
43136000
43200000
43000000
40000000
46300000
46200000
40000000
42000000
42000000
42520000
45100000
45000000
42300000
41000000
41520000
41600000
41600000
41630000
41650000
41630000
41600000
41652000
41620000
41620000
41650000
41600000
41650000
41600000
41400000
41500000
41600000
41600000
41620000
41600000
41652000
41600000
41620000
41625000
41200000
41233000
41231600
41000000
41200000
41000000
41000000
41500000
41600000
41362000
41362000
41460000
41500000
41500000
41500000
41600000
41620000
41200000
41200000
41360000
41300000
41260000
41200000
41262000
41630000
41233000
45000000
45000000
46300000
46300000
40000000
44000000
42000000
45000000
45000000
43000000
46300000
40000000
40000000
42200000
42650000
42560000
42300000
42500000
42100000
42260000
50000000
50000000
51400000
51400000
52600000
52000000
52600000
53000000
53000000
53000000
53000000
53000000
53000000
53000000
53500000
53600000
52000000
52600000
54163000
54100000
54135000
54000000
55000000
55200000
55300000
55300000
55000000
55200000
55000000
55000000
55200000
55300000
55300000
55300000
55300000
55300000
55400000
56000000
56000000
56400000
56530000
56000000
56000000
56420000
56400000
56000000
56200000
56000000
52000000
52000000
52500000
52000000
53000000
53000000
53524000
53000000
53000000
53500000
53600000
53630000
53200000
53400000
51200000
51200000
50000000
50000000
52500000
52500000
51200000
51260000
51632550
51300000
51000000
51600000
51620000
51626000
51655000
51620000
51624000
51625000
51630000
51400000
51460000
51000000
51650000
51620000
51200000
51600000
51600000
51620000
51620000
51623600
51620000
51600000
51620000
51620000
51620000
51620000
51620000
51620000
51624000
51623000
51620000
51620000
51625000
51625000
51620000
51622000
51620000
51620000
51620000
51622000
51620000
51620000
51620000
51200000
51400000
51620000
51620000
51620000
51650000
51200000
51200000
53400000
53400000
53600000
53600000
53000000
53000000
53000000
53000000
53000000
53600000
54000000
54000000
55000000
56000000
50000000
54520000
54000000
54520000
54000000
54000000
54300000
54200000
54520000
54520000
55000000
55000000
55300000
55300000
55300000
55340000
55346000
55346000
55340000
55300000
55240000
55250000
55300000
55300000
55300000
56000000
56400000
56000000
56200000
56250000
56256200
56250000
56200000
56500000
56500000
56000000
56452000
56550000
56000000
56250000
56000000
52000000
52160000
52000000
52300000
52300000
50000000
52200000
52000000
52400000
52300000
50000000
55000000
55000000
52000000
52000000
52000000
52500000
52200000
53000000
53000000
53500000
50000000
54000000
51000000
52000000
50000000
52000000
52500000
52600000
54000000
54260000
54000000
55000000
55000000
55000000
55000000
55500000
55100000
55100000
53000000
53000000
53000000
56000000
56000000
56430000
56000000
56000000
56500000
56255000
52000000
52500000
52000000
53000000
53000000
53650000
52300000
52300000
54500000
54000000
54600000
54500000
54520000
54520000
54520000
55000000
55000000
56000000
56000000
54000000
55000000
56000000
56550000
56550000
53600000
56300000
56300000
56300000
55000000
55200000
50000000
50000000
52000000
53000000
53000000
53000000
53000000
50000000
54000000
54200000
55000000
55300000
55300000
55300000
55200000
55250000
56000000
56000000
56000000
56400000
56400000
56200000
56200000
56000000
56400000
56500000
56500000
56550000
56200000
56200000
56200000
56200000
56200000
56200000
56000000
52000000
52000000
53000000
53000000
56000000
51650000
51650000
51600000
51000000
51600000
51000000
51000000
51100000
51520000
51300000
51600000
51000000
56500000
56500000
56500000
56500000
56200000
56500000
56000000
52000000
52100000
52160000
52160000
52460000
52350000
52340000
52400000
52100000
52460000
52400000
52126000
52100000
52126000
52330000
52360000
52363500
52365200
52332000
53600000
53550000
53600000
55325000
55325000
55630000
56000000
52000000
52000000
50000000
53000000
53000000
52000000
50000000
50000000
51400000
51300000
52600000
52430000
52520000
52523000
52523200
52523142
52523000
56000000
54200000
54000000
55000000
55000000
55000000
55300000
55000000
55000000
55000000
55500000
55200000
55365500
52000000
52000000
52300000
52320000
52320000
52320000
52320000
52323200
52320000
52320000
52321420
52320000
53600000
54300000
50000000
52000000
52600000
52600000
52400000
52430000
52400000
52300000
52000000
52530000
52600000
52620000
52530000
52200000
52400000
52600000
52200000
52600000
52200000
52500000
52650000
52340000
53000000
53000000
53140000
53400000
53450000
53460000
53460000
53420000
53600000
53600000
53163000
53000000
53240000
53000000
53400000
53450000
53400000
53455000
53600000
53600000
53616200
53620000
53620000
53660000
53620000
53625000
53620000
53640000
53640000
53642000
53655000
53655000
53625000
53620000
53620000
53625000
53625000
53625000
53630000
53635000
53643000
53200000
53250000
53246000
53000000
53520000
53500000
53200000
53460000
53000000
53000000
53000000
53450000
53450000
53422000
53500000
53550000
53600000
53610000
53616000
53000000
53600000
53620000
53620000
53630000
53630000
53632000
53600000
53620000
53620000
53620000
53622000
53622000
53622000
53620000
53620000
53600000
53600000
53620000
53632000
53600000
53650000
53650000
53620000
53625000
53625000
53625000
53620000
53625000
53630000
53630000
53600000
53650000
53610000
53620000
53600000
53650000
53620000
53622000
53620000
53650000
53640000
53640000
53650000
53650000
53630000
53630000
53634000
53600000
53620000
53615300
53620000
53625000
53620000
53620000
53625000
53620000
53630000
53630000
53600000
53620000
53600000
53620000
53620000
53625000
53600000
53610000
53600000
53620000
53650000
53650000
53652000
53620000
53620000
53620000
53600000
53620000
53620000
53600000
53620000
53630000
53652000
53652000
53650000
53650000
53640000
53650000
53630000
53632000
53620000
53625000
53623000
53640000
53620000
53640000
53600000
53620000
53610000
53650000
53652000
53652000
53620000
53620000
53620000
53620000
53612000
53625000
53642000
53645200
53620000
53620000
53620000
53622000
53620000
53600000
53622000
53622000
53622200
53622200
53622200
53622200
53000000
53260000
53200000
53600000
53000000
50000000
52000000
54000000
54000000
55000000
55500000
55000000
56250000
52000000
52000000
52300000
53216260
54300000
50000000
52000000
51520000
51430000
51525000
51200000
52000000
52562000
52600000
52650000
52630000
52640000
52000000
52400000
52400000
52422000
52422000
52423600
52412000
52400000
52460000
52420000
52430000
52430000
52400000
52420000
52420000
52420000
52424000
52432000
52440000
52440000
52450000
52450000
52450000
52450000
52420000
52430000
52400000
52400000
52400000
52430000
52400000
52400000
52410000
52450000
52450000
52414200
52420000
52425300
52430000
52400000
52410000
52420000
52420000
52420000
52420000
52500000
52553000
52600000
52650000
52660000
52616000
52655000
52655000
52656000
52650000
52620000
52623500
52630000
52150000
54000000
52000000
52500000
52000000
52600000
52460000
52430000
52430000
52440000
52500000
52400000
52400000
52430000
52430000
52453000
52400000
52400000
52416260
52416530
52456000
52450000
52460000
52420000
52420000
52435000
52400000
52450000
52450000
52400000
52450000
52500000
52500000
52500000
52300000
52300000
52100000
52653000
52620000
52625000
52625000
52650000
52600000
52300000
52330000
52350000
52355000
52365000
52350000
52000000
52600000
52410000
52500000
52500000
52200000
52400000
52200000
52500000
52400000
54300000
56500000
50000000
51400000
51200000
52000000
52300000
52300000
52000000
52000000
53000000
54000000
54000000
54000000
55000000
55000000
55200000
55250000
54000000
52000000
52000000
52510000
53000000
52200000
52500000
52000000
52400000
52516000
52516530
52516530
52516200
52500000
52550000
52500000
52600000
52620000
52625000
52200000
52450000
52400000
52560000
52500000
52600000
52650000
52650000
52500000
54100000
54000000
54260000
50000000
50000000
51400000
51400000
54000000
54000000
55400000
55000000
55300000
56500000
56500000
52000000
50000000
56000000
52500000
55000000
56000000
56500000
52000000
52000000
52000000
52400000
52000000
53000000
53000000
51400000
52620000
52400000
52620000
55000000
55200000
55000000
52000000
52500000
50000000
55000000
55000000
56500000
55230000
55230000
52000000
50000000
55000000
55100000
55520000
56100000
52200000
52000000
52430000
52430000
52600000
52630000
52600000
52600000
52000000
52120000
52160000
52160000
52320000
52320000
52400000
52400000
52450000
52450000
52455300
52450000
52450000
52300000
52320000
52400000
52452600
52400000
52550000
52416000
52500000
52520000
52620000
52120000
52100000
52330000
52330000
52330000
52330000
52330000
52300000
52350000
52365000
53000000
53200000
53400000
53420000
53000000
53600000
53000000
53241000
53220000
53000000
53000000
53100000
53000000
53400000
53400000
53400000
53410000
53560000
53520000
53160000
53600000
53200000
53250000
53200000
53200000
53160000
53420000
53500000
53500000
53500000
53610000
53000000
53000000
53200000
53200000
53200000
53365000
53000000
53200000
53400000
53400000
53400000
53400000
53400000
53450000
53500000
53500000
53560000
53560000
53560000
53520000
53520000
53500000
53200000
53234000
53230000
53220000
53220000
53400000
53460000
53400000
53550000
53000000
53200000
53254000
53500000
53530000
53400000
53420000
53420000
53420000
53450000
53450000
53450000
53450000
53500000
53500000
53520000
53520000
53522000
53500000
53540000
53542000
53540000
53530000
53530000
53530000
53526200
53521500
53500000
53500000
53532000
53532000
53520000
53550000
53520000
53524000
53520000
